app	version	sdk_min	sdk_trg	method	fromLine	toLine	apis	alternative	ruleCheck	warning	message	confidence
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AbsActionBarView.onHoverEvent(Landroid/view/MotionEvent;)Z	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AbsActionBarView.onHoverEvent(Landroid/view/MotionEvent;)Z	-1	-1	android.view.View.onHoverEvent(Landroid/view/MotionEvent;)Z		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AbsActionBarView.onTouchEvent(Landroid/view/MotionEvent;)Z	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AbsActionBarView.setupAnimatorToVisibility(IJ)Landroidx/core/view/ViewPropertyAnimatorCompat;	-1	-1	android.view.View.setAlpha(F)V	android.view.View.setVisibility(I)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setVisibility(I)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.ActionBarContainer.onHoverEvent(Landroid/view/MotionEvent;)Z	-1	-1	android.view.View.onHoverEvent(Landroid/view/MotionEvent;)Z		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.ActivityChooserModel$PersistHistoryAsyncTask.doInBackground([Ljava/lang/Object;)Ljava/lang/Void;	-1	-1	android.content.Context.openFileOutput(Ljava/lang/String;I)Ljava/io/FileOutputStream;	android.provider.Settings$System.canWrite(Landroid/content/Context;)Z&android.app.NotificationManager.isNotificationPolicyAccessGranted()Z&android.support.v4.content.ContextCompat.checkSelfPermission(Landroid/content/Context;Ljava/lang/String;)I&android.content.Context.openFileOutput(Ljava/lang/String;I)Ljava/io/FileOutputStream;&android.telephony.PhoneNumberUtils.compare(Ljava/lang/String;Ljava/lang/String;)Z	SDK_INT <= 0	BackwardImprovement	"If you want to support older versions (<= 0), add a check and handle using these APIs: android.provider.Settings$System.canWrite(Landroid/content/Context;)Z --- android.app.NotificationManager.isNotificationPolicyAccessGranted()Z --- android.support.v4.content.ContextCompat.checkSelfPermission(Landroid/content/Context;Ljava/lang/String;)I --- android.content.Context.openFileOutput(Ljava/lang/String;I)Ljava/io/FileOutputStream; --- android.telephony.PhoneNumberUtils.compare(Ljava/lang/String;Ljava/lang/String;)Z"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.ActivityChooserView$Callbacks.onClick(Landroid/view/View;)V	-1	-1	android.content.Intent.addFlags(I)Landroid/content/Intent;		SDK_INT <= 0	BackwardImprovement	"If you want to support older versions (<= 0), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.ActivityChooserView$Callbacks.onItemClick(Landroid/widget/AdapterView;Landroid/view/View;IJ)V	-1	-1	android.content.Intent.addFlags(I)Landroid/content/Intent;		SDK_INT <= 0	BackwardImprovement	"If you want to support older versions (<= 0), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AppCompatPopupWindow.<init>(Landroid/content/Context;Landroid/util/AttributeSet;II)V	-1	-1	android.widget.PopupWindow.<init>(Landroid/content/Context;Landroid/util/AttributeSet;II)V	android.view.ContextThemeWrapper.<init>(Landroid/content/Context;I)V&android.widget.PopupWindow.<init>(Landroid/content/Context;Landroid/util/AttributeSet;I)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.ContextThemeWrapper.<init>(Landroid/content/Context;I)V --- android.widget.PopupWindow.<init>(Landroid/content/Context;Landroid/util/AttributeSet;I)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AppCompatTextHelper.setAllCaps(Z)V	-1	-1	android.widget.TextView.setAllCaps(Z)V	android.view.View.getContext()Landroid/content/Context;&android.support.v7.text.AllCapsTransformationMethod.<init>(Landroid/content/Context;)V&android.widget.TextView.setTransformationMethod(Landroid/text/method/TransformationMethod;)V	SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: android.view.View.getContext()Landroid/content/Context; --- android.support.v7.text.AllCapsTransformationMethod.<init>(Landroid/content/Context;)V --- android.widget.TextView.setTransformationMethod(Landroid/text/method/TransformationMethod;)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AppCompatTextHelper.setAllCaps(Z)V	-1	-1	android.widget.TextView.setAllCaps(Z)V	android.view.View.getContext()Landroid/content/Context;&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.widget.TextView.setTransformationMethod(Landroid/text/method/TransformationMethod;)V&android.content.Context.getResources()Landroid/content/res/Resources;	SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: android.view.View.getContext()Landroid/content/Context; --- android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration; --- android.widget.TextView.setTransformationMethod(Landroid/text/method/TransformationMethod;)V --- android.content.Context.getResources()Landroid/content/res/Resources;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AppCompatTextViewAutoSizeHelper.createStaticLayoutForMeasuring(Ljava/lang/CharSequence;Landroid/text/Layout$Alignment;II)Landroid/text/StaticLayout;	-1	-1	android.widget.TextView.getIncludeFontPadding()Z		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AppCompatTextViewAutoSizeHelper.createStaticLayoutForMeasuring(Ljava/lang/CharSequence;Landroid/text/Layout$Alignment;II)Landroid/text/StaticLayout;	-1	-1	android.widget.TextView.getLineSpacingExtra()F		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AppCompatTextViewAutoSizeHelper.createStaticLayoutForMeasuring(Ljava/lang/CharSequence;Landroid/text/Layout$Alignment;II)Landroid/text/StaticLayout;	-1	-1	android.widget.TextView.getLineSpacingMultiplier()F		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AppCompatTextViewAutoSizeHelper.createStaticLayoutForMeasuringPre23(Ljava/lang/CharSequence;Landroid/text/Layout$Alignment;I)Landroid/text/StaticLayout;	-1	-1	android.widget.TextView.getLineSpacingExtra()F		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AppCompatTextViewAutoSizeHelper.createStaticLayoutForMeasuringPre23(Ljava/lang/CharSequence;Landroid/text/Layout$Alignment;I)Landroid/text/StaticLayout;	-1	-1	android.widget.TextView.getIncludeFontPadding()Z		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.AppCompatTextViewAutoSizeHelper.createStaticLayoutForMeasuringPre23(Ljava/lang/CharSequence;Landroid/text/Layout$Alignment;I)Landroid/text/StaticLayout;	-1	-1	android.widget.TextView.getLineSpacingMultiplier()F		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.ButtonBarLayout.getMinimumHeight()I	-1	-1	android.view.View.getMinimumHeight()I		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.DropDownListView.onForwardedEvent(Landroid/view/MotionEvent;I)Z	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.ForwardingListener.onTouchForwarded(Landroid/view/MotionEvent;)Z	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.ForwardingListener.onTouchObserved(Landroid/view/MotionEvent;)Z	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.LinearLayoutCompat.onInitializeAccessibilityNodeInfo(Landroid/view/accessibility/AccessibilityNodeInfo;)V	-1	-1	android.view.accessibility.AccessibilityNodeInfo.setClassName(Ljava/lang/CharSequence;)V		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.ScrollingTabContainerView$TabView.onInitializeAccessibilityNodeInfo(Landroid/view/accessibility/AccessibilityNodeInfo;)V	-1	-1	android.view.accessibility.AccessibilityNodeInfo.setClassName(Ljava/lang/CharSequence;)V		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.ScrollingTabContainerView.animateToVisibility(I)V	-1	-1	android.view.View.setAlpha(F)V	android.view.View.setVisibility(I)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setVisibility(I)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.ScrollingTabContainerView.onConfigurationChanged(Landroid/content/res/Configuration;)V	-1	-1	android.view.View.onConfigurationChanged(Landroid/content/res/Configuration;)V	android.view.ViewGroup.getChildAt(I)Landroid/view/View;&android.widget.LinearLayout$LayoutParams.<init>(II)V&android.content.res.Resources.getDisplayMetrics()Landroid/util/DisplayMetrics;&android.view.View.onConfigurationChanged(Landroid/content/res/Configuration;)V&android.view.ViewGroup.removeView(Landroid/view/View;)V&android.view.View.setEnabled(Z)V&android.widget.PopupWindow.dismiss()V&android.view.LayoutInflater.inflate(ILandroid/view/ViewGroup;Z)Landroid/view/View;&android.view.View.post(Ljava/lang/Runnable;)Z&android.view.ViewTreeObserver.isAlive()Z&android.view.View.getParent()Landroid/view/ViewParent;&android.view.View.jumpDrawablesToCurrentState()V&android.widget.ImageButton.<init>(Landroid/content/Context;Landroid/util/AttributeSet;I)V&android.view.View.setClickable(Z)V&android.view.View.setFocusable(Z)V&android.widget.PopupWindow.isShowing()Z&android.view.View.setPressed(Z)V&android.view.View.removeCallbacks(Ljava/lang/Runnable;)Z&android.content.Context.getResources()Landroid/content/res/Resources;&android.widget.ImageView.setVisibility(I)V&android.view.ViewGroup.addView(Landroid/view/View;Landroid/view/ViewGroup$LayoutParams;)V&android.view.LayoutInflater.from(Landroid/content/Context;)Landroid/view/LayoutInflater;&android.content.res.Resources.getDimensionPixelSize(I)I&android.os.Handler.removeCallbacks(Ljava/lang/Runnable;)V&android.view.ViewGroup.getChildCount()I&android.view.ViewGroup.addView(Landroid/view/View;I)V&android.view.ViewGroup.removeViewAt(I)V&android.widget.PopupWindow.setContentView(Landroid/view/View;)V&android.view.ViewTreeObserver.removeOnScrollChangedListener(Landroid/view/ViewTreeObserver$OnScrollChangedListener;)V	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.ViewGroup.getChildAt(I)Landroid/view/View; --- android.widget.LinearLayout$LayoutParams.<init>(II)V --- android.content.res.Resources.getDisplayMetrics()Landroid/util/DisplayMetrics; --- android.view.View.onConfigurationChanged(Landroid/content/res/Configuration;)V --- android.view.ViewGroup.removeView(Landroid/view/View;)V --- android.view.View.setEnabled(Z)V --- android.widget.PopupWindow.dismiss()V --- android.view.LayoutInflater.inflate(ILandroid/view/ViewGroup;Z)Landroid/view/View; --- android.view.View.post(Ljava/lang/Runnable;)Z --- android.view.ViewTreeObserver.isAlive()Z --- android.view.View.getParent()Landroid/view/ViewParent; --- android.view.View.jumpDrawablesToCurrentState()V --- android.widget.ImageButton.<init>(Landroid/content/Context;Landroid/util/AttributeSet;I)V --- android.view.View.setClickable(Z)V --- android.view.View.setFocusable(Z)V --- android.widget.PopupWindow.isShowing()Z --- android.view.View.setPressed(Z)V --- android.view.View.removeCallbacks(Ljava/lang/Runnable;)Z --- android.content.Context.getResources()Landroid/content/res/Resources; --- android.widget.ImageView.setVisibility(I)V --- android.view.ViewGroup.addView(Landroid/view/View;Landroid/view/ViewGroup$LayoutParams;)V --- android.view.LayoutInflater.from(Landroid/content/Context;)Landroid/view/LayoutInflater; --- android.content.res.Resources.getDimensionPixelSize(I)I --- android.os.Handler.removeCallbacks(Ljava/lang/Runnable;)V --- android.view.ViewGroup.getChildCount()I --- android.view.ViewGroup.addView(Landroid/view/View;I)V --- android.view.ViewGroup.removeViewAt(I)V --- android.widget.PopupWindow.setContentView(Landroid/view/View;)V --- android.view.ViewTreeObserver.removeOnScrollChangedListener(Landroid/view/ViewTreeObserver$OnScrollChangedListener;)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.SwitchCompat.onInitializeAccessibilityNodeInfo(Landroid/view/accessibility/AccessibilityNodeInfo;)V	-1	-1	android.view.accessibility.AccessibilityNodeInfo.setClassName(Ljava/lang/CharSequence;)V		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.SwitchCompat.onPopulateAccessibilityEvent(Landroid/view/accessibility/AccessibilityEvent;)V	-1	-1	android.view.View.onPopulateAccessibilityEvent(Landroid/view/accessibility/AccessibilityEvent;)V		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.SwitchCompat.onTouchEvent(Landroid/view/MotionEvent;)Z	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.TintTypedArray.getChangingConfigurations()I	-1	-1	android.content.res.TypedArray.getChangingConfigurations()I		SDK_INT <= 20	BackwardImprovement	"If you want to support older versions (<= 20), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.Toolbar.onHoverEvent(Landroid/view/MotionEvent;)Z	-1	-1	android.view.View.onHoverEvent(Landroid/view/MotionEvent;)Z		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.Toolbar.onHoverEvent(Landroid/view/MotionEvent;)Z	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.widget.Toolbar.onTouchEvent(Landroid/view/MotionEvent;)Z	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.app.NotificationCompatJellybean.getActionFromBundle(Landroid/os/Bundle;)Landroidx/core/app/NotificationCompat$Action;	-1	-1	android.os.BaseBundle.getInt(Ljava/lang/String;)I		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.app.NotificationCompatJellybean.getActionFromBundle(Landroid/os/Bundle;)Landroidx/core/app/NotificationCompat$Action;	-1	-1	android.os.BaseBundle.getInt(Ljava/lang/String;)I		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.app.ShareCompat$IntentBuilder.<init>(Landroid/content/Context;Landroid/content/ComponentName;)V	-1	-1	android.content.Intent.addFlags(I)Landroid/content/Intent;		SDK_INT <= 0	BackwardImprovement	"If you want to support older versions (<= 0), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.app.TaskStackBuilder.getIntents()[Landroid/content/Intent;	-1	-1	android.content.Intent.addFlags(I)Landroid/content/Intent;		SDK_INT <= 0	BackwardImprovement	"If you want to support older versions (<= 0), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.app.TaskStackBuilder.getPendingIntent(IILandroid/os/Bundle;)Landroid/app/PendingIntent;	-1	-1	android.content.Intent.addFlags(I)Landroid/content/Intent;		SDK_INT <= 0	BackwardImprovement	"If you want to support older versions (<= 0), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.app.TaskStackBuilder.startActivities(Landroid/os/Bundle;)V	-1	-1	android.content.Intent.addFlags(I)Landroid/content/Intent;		SDK_INT <= 0	BackwardImprovement	"If you want to support older versions (<= 0), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.app.TaskStackBuilder.startActivities(Landroid/os/Bundle;)V	-1	-1	android.content.Intent.addFlags(I)Landroid/content/Intent;		SDK_INT <= 0	BackwardImprovement	"If you want to support older versions (<= 0), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.content.pm.ShortcutInfoCompat.getPersonsFromExtra(Landroid/os/PersistableBundle;)[Landroidx/core/app/Person;	-1	-1	android.os.BaseBundle.getInt(Ljava/lang/String;)I		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.provider.FontsContractCompat.getProvider(Landroid/content/pm/PackageManager;Landroidx/core/provider/FontRequest;Landroid/content/res/Resources;)Landroid/content/pm/ProviderInfo;	-1	-1	android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;		SDK_INT <= 0	BackwardImprovement	"If you want to support older versions (<= 0), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.AccessibilityDelegateCompat.performAccessibilityAction(Landroid/view/View;ILandroid/os/Bundle;)Z	-1	-1	android.os.BaseBundle.getInt(Ljava/lang/String;I)I	android.os.BaseBundle.getInt(Ljava/lang/String;)I	SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: android.os.BaseBundle.getInt(Ljava/lang/String;)I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.DragStartHelper.onTouch(Landroid/view/View;Landroid/view/MotionEvent;)Z	-1	-1	android.view.MotionEvent.getButtonState()I		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.KeyEventDispatcher.activitySuperDispatchKeyEventPre28(Landroid/app/Activity;Landroid/view/KeyEvent;)Z	-1	-1	android.app.Activity.getActionBar()Landroid/app/ActionBar;		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.MotionEventCompat.getActionMasked(Landroid/view/MotionEvent;)I	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.MotionEventCompat.getButtonState(Landroid/view/MotionEvent;)I	-1	-1	android.view.MotionEvent.getButtonState()I		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.VelocityTrackerCompat.getXVelocity(Landroid/view/VelocityTracker;I)F	-1	-1	android.view.VelocityTracker.getXVelocity(I)F	android.view.VelocityTracker.getXVelocity()F	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.VelocityTracker.getXVelocity()F"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.VelocityTrackerCompat.getYVelocity(Landroid/view/VelocityTracker;I)F	-1	-1	android.view.VelocityTracker.getYVelocity(I)F	android.view.VelocityTracker.getYVelocity()F	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.VelocityTracker.getYVelocity()F"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat$AccessibilityPaneVisibilityManager.addAccessibilityPane(Landroid/view/View;)V	-1	-1	android.view.View.isAttachedToWindow()Z	android.view.View.getWindowToken()Landroid/os/IBinder;	SDK_INT <= 18	BackwardImprovement	"If you want to support older versions (<= 18), add a check and handle using these APIs: android.view.View.getWindowToken()Landroid/os/IBinder;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.canScrollVertically(Landroid/view/View;I)Z	-1	-1	android.view.View.canScrollVertically(I)Z	android.view.View.getPaddingTop()I&android.view.ViewGroup.getChildAt(I)Landroid/view/View;&android.widget.AdapterView.getFirstVisiblePosition()I&android.view.View.getScrollY()I&android.view.ViewGroup.getChildCount()I&android.view.View.getTop()I	SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: android.view.View.getPaddingTop()I --- android.view.ViewGroup.getChildAt(I)Landroid/view/View; --- android.widget.AdapterView.getFirstVisiblePosition()I --- android.view.View.getScrollY()I --- android.view.ViewGroup.getChildCount()I --- android.view.View.getTop()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.getOverScrollMode(Landroid/view/View;)I	-1	-1	android.view.View.getOverScrollMode()I		SDK_INT <= 8	BackwardImprovement	"If you want to support older versions (<= 8), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.getTranslationX(Landroid/view/View;)F	-1	-1	android.view.View.getTranslationX()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.getTranslationY(Landroid/view/View;)F	-1	-1	android.view.View.getTranslationY()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.onPopulateAccessibilityEvent(Landroid/view/View;Landroid/view/accessibility/AccessibilityEvent;)V	-1	-1	android.view.View.onPopulateAccessibilityEvent(Landroid/view/accessibility/AccessibilityEvent;)V		SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.setAlpha(Landroid/view/View;F)V	-1	-1	android.view.View.setAlpha(F)V	android.view.View.setVisibility(I)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setVisibility(I)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.setRotation(Landroid/view/View;F)V	-1	-1	android.view.View.setRotation(F)V	android.view.View.invalidate()V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.invalidate()V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.setRotation(Landroid/view/View;F)V	-1	-1	android.view.View.setRotation(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.setSaveFromParentEnabled(Landroid/view/View;Z)V	-1	-1	android.view.View.setSaveFromParentEnabled(Z)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.setTranslationX(Landroid/view/View;F)V	-1	-1	android.view.View.setTranslationX(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.setTranslationY(Landroid/view/View;F)V	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.tickleInvalidationFlag(Landroid/view/View;)V	-1	-1	android.view.View.getTranslationY()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.ViewCompat.tickleInvalidationFlag(Landroid/view/View;)V	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
